name_en,description_en,name_ja,description_ja,name_fr,description_fr,name_it,description_it,name_de,description_de,name_es,description_es,name_pt,description_pt,name_pl,description_pl,name_ru,description_ru,name_ko,description_ko,name_zh,description_zh,name_ar,description_ar
Ruiner Nergigante,"Countless battles have only hardened this Nergigante variant. In addition to healing, its spikes grow tougher as it loses health.",悉くを殲ぼすネルギガンテ,数多の闘争を制し生き延びた、ネルギガンテの 特殊個体。元来の回復能力に加え、体力が減る 毎により強く鋭い棘を生やす性質を持つ。,Nergigante chaos,"Une variété de Nergigante endurcie par d'innombrables combats. En plus de guérir, ses piques se renforcent quand il faiblit.",Nergigante razziatore,"Varietà di Nergigante temprata dalle battaglie. Oltre a rigenerarsi, gli aculei si rafforzano quando subisce ferite.",Ruinen-Nergigante,"Diese Nergigante-Variante wurde durch zahllose Kämpfe abgehärtet. Sie heilt sich, außerdem härten Verletzungen ihre Stacheln.",Nergigante Regio,"Incontables batallas han fortalecido a esta variante de Nergigante. Además de curarse, sus púas se endurecen al debilitarse.",Nergigante Ferrenho,"Incontáveis batalhas fortaleceram essa variante de Nergigante. Além de se curarem, seus cravos endurecem quando ele perde vida.",Niszczycielski Nergigant,"Niezliczone bitwy wzmocniły tę odmianę Nergiganta. Leczy się, a jego kolce są mocniejsze, kiedy jest ranny.",Нергигант-губитель,"Бесчисленные бои закалили этот подвид нергиганта. Он способен исцеляться, а от полученных ран его шипы становятся крепче.",모두를 멸하는 네르기간테,수많은 싸움을 헤쳐 나온 네르기간테의 특수 객체. 원래의 회복 능력과 함께 체력이 줄어들 때마다 더 날카로운 가시가 돋아나는 성질을 지녔다.,殲世滅盡龍,歷經許多爭鬥後存活下來，滅盡龍的 特殊個體。除了原本的回復能力外， 擁有每當體力削減就長出強力尖刺的性質。,نيرغي المخرّب,زادت المعارك العديدة صلابة هذه النوعية من النيرغي. بالإضافة إلى الشفاء، تزداد أشواكها قوة كلما فقدت من صحتها.
Shara Ishvalda,"A mysterious elder dragon able to manipulate the earth itself. Vibrations from its wingtips reshape the earth, denying hunters footing.",アン・イシュワルダ,地脈に影響を与えるとされる、謎多き古龍。翼の 先端にある振動器官を地面に突き立てることで 地形を変化させ、足場を奪うこともあるという。,Shara Ishvalda,Un dragon ancien mystérieux qui a le pouvoir de manipuler la terre. Les vibrations de ses ailes déstabilisent les chasseurs.,Shara Ishvalda,Misterioso drago anziano in grado di manipolare le vene minerarie. Con le ali può rendere instabile il suolo circostante.,Shara Ishvalda,"Ein mysteriöser Drachenältester, der den Boden manipulieren kann. Die Vibrationen seiner Flügelspitzen verformen die Erde.",Shara Ishvalda,"Misterioso dragón anciano capaz de manipular a la tierra misma. El vibrar de sus alas remodela la tierra, lo que hará que te caigas.",Shara Ishvalda,"Um dragão ancião misterioso que manipula a terra. Quando vibra as pontas das asas, a terra muda, tirando o chão dos caçadores.",Shar Ishvald,"Tajemniczy Starszy Smok, potrafi manipulować ziemią. Wytrąca łowców z równowagi, wzruszając grunt wibracjami skrzydeł.",Шара-ишвалда,"Загадочный Древний дракон, повелевающий самой землей. Вибрация от его крыльев меняет рельеф почвы, лишая охотников опоры.",안-이슈왈다,지맥에 영향을 준다고 하는 수수께끼의 고룡. 날개 끝의 진동 기관을 땅에 꽂아 지형을 변화시켜서 발 디딜 곳을 뺏기도 한다.,天地煌啼龍,據說會對地脈造成影響的神秘古龍。 當翅膀前端的震動器官頂壓地面時， 將使地形發生變化，讓人失去立足之地。,شارا إشفالدا,تنين معمِّر غامض قادر على التلاعب بالأرض ذاتها. تتسبب الاهتزازات التي تصدرها أطراف جناحيه في تغيير شكل الأرض وإبعاد الصيّادين.
Zinogre,Lightning courses through the fur and unique plating of this fanged wyvern. It is most deadly in its supercharged state.,ジンオウガ,雷光を纏う牙竜種。蓄電殻と称される甲殻や 帯電毛などを活用し極限まで電力を宿した状態は ≪超帯電状態≫と呼ばれ恐れられている。,Zinogre,La fourrure et les plaques de cette wyverne à croc sont chargées d'éclairs. Redoutable en cas de surcharge.,Zinogre,Lungo la pelliccia e le scaglie di questo wyvern zannuto scorrono fulmini. Diventa ancora più letale quando è sovraccarico.,Zinogre,"Blitze durchzucken das Fell und den Panzer dieses scharfzähnigen Wyvern. Er ist am tödlichsten, wenn er überladen ist.",Zinogre,El rayo fluye por su magnífico pelaje y coraza. Este wyvern de colmillos es letal en su estado sobrecargado.,Zinogre,Eletricidade corre no pelo e no revestimento único desta serpe de presas. Fica ainda mais letal quando supercarregada.,Zinogr,Po sierści i wyjątkowym pancerzu tej wiwerny kłowej przemykają błyskawice. Najbardziej zabójcza jest w stanie doładowania.,Зиногр,Пластинчатая броня и мех этой клыкастой виверны искрят от разрядов молний. Наиболее опасна в заряженном состоянии.,진오우거,"번개를 두른 아룡종. 축전각이라 불리는 갑각과 대전모 등을 활용해 극한까지 전력을 품을 수 있으며, 그걸 ≪초대전 상태≫라고 한다.",雷狼龍,纏繞著電光的牙龍種。會利用稱為 蓄電殼的甲殼與帶電毛儲存電力至極限， 稱為《超帶電狀態》，令人喪膽。,زينغر,يعبر البرق خلال الفراء والغطاء الفريد لهذا التنين المجنح ذو الأنياب. وهو خطير للغاية عندما يكون في حالة اندفاعه الفائق.
Yian Garuga,"A short-tempered bird wyvern marked by its hard, black scales and impressive mane. It strikes with its distinctive beak.",イャンガルルガ,黒く硬い甲殻と長いたてがみを持つ鳥竜種。 特徴あるクチバシから多彩な攻撃を繰り出す、 好戦的ですぐ頭に血が上る短気な性格の持ち主。,Yian Garuga,Une wyverne rapace dotée d'écailles noires et d'une imposante crinière. Elle attaque avec son bec atypique.,Yian Garuga,"Wyvern rapace dal pessimo temperamento. Ha scaglie nere e resistenti, e una folta criniera. Usa il becco per attaccare.",Yian Garuga,Ein reizbarer Vogelwyvern mit harten schwarzen Schuppen und großer Mähne. Sein besonderer Schnabel trifft hart!,Yian Garuga,"Un wyvern pájaro con malas pulgas, reconocible por sus escamas negras y duras e impresionante melena. Golpea con su peculiar pico.",Yian Garuga,Um serpássaro irritadiço com escamas pretas e duras e uma juba impressionante. Ataca com seu bico característico.,Yian Garuga,"Porywcza wiwerna ptasia odznaczająca się twardymi, czarnymi łuskami oraz imponującą grzywą. Uderza charakterystycznym dziobem.",Йан-гаруга,Вспыльчивая пернатая виверна с характерной черной чешуей и эффектной густой гривой. Атакует мощным клювом.,얀가루루가,"까맣고 딱딱한 갑각과 긴 갈기를 가진 조룡종. 독특한 부리로 다양한 공격을 펼치며, 호전적이고 다혈질적인 성격을 지녔다.",黑狼鳥,擁有堅硬黑色甲殼與長鬃毛的鳥龍種。 獨具特色的喙可使出多樣化的攻擊， 性情十分好戰且易怒。,إيان غاروغا,تنين مجنح شبيه بالطيور سريع الغضب، مشهور بقشوره السوداء الصلبة وعُرفه الجذاب. يهاجم بمنقاره المميز.
Scarred Yian Garuga,A tempered Yian Garuga that survived a grueling battle with just a scar on its head. Be careful of its successive breath attacks.,傷ついたイャンガルルガ,頭部に大きな傷を負うほどの激しい争いを 生き延びた、言わば歴戦のイャンガルルガ。 続けざまに繰り出される強烈なブレスが特徴。,Yian Garuga balafré,Un Yian Garuga alpha portant sur la tête la marque d'un terrible combat. Attention à ses attaques de souffle successives.,Yian Garuga deturpato,"Yian Garuga temprato, che ha riportato una cicatrice alla testa in uno scontro. Può attaccare con il soffio ripetutamente.",Wundmal-Yian-Garuga,"Ein gehärteter Yian Garuga, der einen Kampf mit nur einer Narbe am Kopf überstanden hat. Nimm dich vor seinen Atemangriffen in Acht.",Yian Garuga Naevus,Un Yian Garuga curtido que sobrevivió a un duro combate con tan solo una cicatriz en la cabeza. Ataca repetidas veces con su aliento.,Yian Garuga Escoriado,Yian Garuga aguerrido que sobreviveu a uma batalha sangrenta com somente uma cicatriz. Cuidado com os ataques de sopro sucessivos.,Oszpecony Yian Garuga,"Zahartowany Yian Garuga, który przeżył okrutną bitwę i przypłacił ją tylko blizną na łbie. Uważaj na serie ataków oddechem.",Матерый йан-гаруга,"Этот матерый йан-гаруга бился насмерть и выжил, отделавшись шрамом на голове. Осторожнее, он извергает огонь несколько раз подряд.",상처 입은 얀가루루가,머리에 큰 상처를 입을 정도의 치열한 싸움에서 살아남은 역전의 얀가루루가. 연거푸 내뿜는 강렬한 브레스가 특징.,戰痕黑狼鳥,在頭部承受莫大傷害的激烈爭鬥中存活， 也就是所謂的歷戰黑狼鳥。 特徵是能夠不斷使出強烈的吐息。,إيان غاروغا ذو الندبات,نجا إيان غاروغا الغاضب من معركة قاسية بندبة في رأسه فقط. يجب الحذر من هجمات أنفاسه المتعاقبة.
Brute Tigrex,"Blackish brown scales and a stronger roar set this Tigrex subspecies apart. Extremely aggressive, even by Tigrex standards.",ティガレックス亜種,黒褐色の外殻を持つティガレックスの亜種。 非常に攻撃的で獰猛な性格の持ち主。特徴である 咆哮も、通常種のそれを遥かに凌ぐ威力を誇る。,Tigrex berserk,Sous-espèce de Tigrex aux écailles marron foncé et au rugissement puissant. Extrêmement agressif.,Tigrex brutale,Sottospecie di Tigrex dalle scaglie brunastre e dal ruggito spaventoso. Persino più aggressivo dei suoi simili.,Brachial-Tigrex,"Diese Tigrex-Unterart unterscheidet sich durch schwarzbraune Schuppen und lauteres Brüllen. Sehr aggressiv, selbst für Tigrex.",Tigrex Pardo,Escamas negruzcas y un potente rugido caracterizan a esta subespecie de Tigrex. Mucho más agresivo que otros Tigrex.,Tigrex Bruto,"Subespécie de Tigrex marcada por escamas marrons e um rugido mais poderoso. Muito agressiva, mesmo para os Tigrex.",Zwalisty Tigrex,"Ten podgatunek Tigrexa wyróżniają czarno-brązowe łuski i głośniejszy ryk. Niezwykle agresywny, nawet jak na Tigrexa.",Свирепый тигрекс,Этот подвид тигрексов отличает темно-бурая чешуя и мощный рев. Крайне агрессивны даже по меркам тигрексов.,티가렉스 아종,흑갈색 껍질을 가진 티가렉스의 아종. 매우 공격적이고 사나운 성격을 지녔다. 특징인 포효도 일반종의 포효보다 훨씬 강력하다.,黑轟龍,外殼呈黑褐色的轟龍亞種。 極具攻擊性，性情兇猛。 咆哮的威力遠遠凌駕於通常種之上。,تغريكس غاشم,تتميز سلالات تغريكس الفرعية بقشور بنية سوداء وزئير أقوى. إنها عدائية للغاية. حتى بمقاييسها.
Gold Rathian,"A rare gleaming gold-scaled Rathian species. When wreathed in hellfire, its breath grows more lethal and its tail swipes broader.",リオレイア希少種,眩く輝く金色の甲殻を持つリオレイアの希少種。 ≪劫炎状態≫になると炎ブレスの威力が増すほか 尻尾での攻撃範囲も広くなるという。,Rathian d'or,"Une variété rare de Rathian à écailles dorées. Enveloppé de feu infernal, son souffle est plus redoutable et sa queue plus mobile.",Rathian dorata,"Sottospecie di Rathian dalle scaglie dorate. Se si ammanta di fuoco infernale, il soffio e la coda diventano ancora più pericolosi.",Goldene Rathian,"Eine seltene, goldene Rathian-Unterart. Umgeben von Höllenfeuer werden ihre Atem- und Schwanzangriffe gefährlicher.",Rathian Dorada,"Una Rathian inusual de escamas doradas. Si está envuelta en fuego infernal, su aliento es más letal y su cola abarca más terreno.",Rathian Dourada,"Espécie rara de Rathian de escamas douradas. Quando envolta em chamas, seu sopro é mais letal e os golpes da cauda, mais amplos.",Złota Rathiana,"Rzadki, świecący gatunek Rathiany o złotych łuskach. Spowity w ogniu oddech jest groźniejszy, a ogon ma szersze uderzenie.",Золотая ратиана,"Редкий вид ратианы с золотой сверкающей чешуей. Когда ратиана объята пламенем, ее дыхание становится опаснее, а хвост бьет еще дальше.",리오레이아 희소종,빛나는 금색 갑각을 가진 리오레이아의 희소종. ≪겁염 상태≫가 되면 화염 브레스의 위력이 증가하고 꼬리의 공격 범위도 넓어진다.,金火龍,金色甲殼奪目璀璨的雌火龍稀少種。 變成《劫炎狀態》時，火焰吐息的威力增加， 尾巴的攻擊範圍也會變大。,راثيان ذهبية,سلالات راثيان ذات قشرة ذهبية نادرة لامعة. عندما تُغطى بالنيران، تزداد خطورة أنفاسها ويزداد نطاق ضربة ذيلها.
Silver Rathalos,"A rare silver-scaled Rathalos species. When wreathed in hellfire, its breath grows more lethal and it gains a new set of attacks.",リオレウス希少種,静かに艶めく白銀の甲殻を持つリオレウスの 希少種。≪劫炎状態≫になるとブレスなどの 威力も増し、動きもさらに変化していく。,Rathalos d'argent,"Une variété rare de Rathalos à écailles argent. Enveloppé de feu infernal, son souffle est plus redoutable et ses attaques changent.",Rathalos argentato,"Sottospecie di Rathalos dalle scaglie argentee. Se si ammanta di fuoco infernale, acquisisce nuovi e più letali attacchi.",Silberner Rathalos,"Eine seltene, silberne Rathalos-Unterart. Umgeben von Höllenfeuer wird ihr Atem gefährlicher und sie erhält neue Angriffe.",Rathalos Plateado,"Un Rathalos inusual de escamas plateadas. Si está envuelto en fuego infernal, su aliento es más letal y ataca de manera diferente.",Rathalos Prateado,"Espécie rara de Rathalos de escamas prata. Quando envolto em chamas, seu sopro fica mais letal e ele ganha novos ataques.",Srebrny Rathalos,"Rzadki gatunek Rathalosa o srebrnych łuskach. Spowity w ogniu oddech jest groźniejszy, a potwór zyskuje nowe ataki.",Серебристый раталос,"Редкий вид раталоса с серебряной чешуей. Когда раталос объят пламенем, его дыхание становится опаснее, а набор атак расширяется.",리오레우스 희소종,"은은하게 윤이 나는 백은의 갑각을 가진 리오레우스의 희소종. ≪겁염 상태≫가 되면 브레스 등의 위력도 증가하고, 움직임도 변한다.",銀火龍,甲殼閃爍冷冽銀光的火龍稀少種。 變成《劫炎狀態》時，吐息等威力會增加， 動作也會有所變化。,راذالوس فضي,سلالات راذالوس ذات قشرة فضية نادرة. عندما تُغطى بالنيران، تزداد خطورة أنفاسها وتكتسب مجموعة هجمات جديدة.
Rajang,An ultra-aggressive creature that few have a chance of surviving against. Sports powerful arms that pack a punch. Turns gold when angry.,ラージャン,超攻撃的生物。姿を見て生き延びた者は希だが 数少ない目撃例によると、発達した前脚を使った 攻撃が凄絶。怒ると金色に輝くという。,Rajang,Une créature ultra agressive. Ses bras puissants délivrent des coups dévastateurs. Devient doré lorsqu'il se met en colère.,Rajang,"Una creatura particolarmente aggressiva, contro la quale è molto difficile sopravvivere. Ha zampe possenti e si colora d'oro se infuriato.",Rajang,"Eine extrem aggressive Kreatur, gegen die nur wenige überleben können. Hat kräftige Arme. Wird goldfarben, wenn er verärgert ist.",Rajang,"Una criatura de desmesurada agresividad contra la que muy pocos sobreviven. Sus brazos son poderosísimos, y se vuelve dorado al enfadarse.",Rajang,Criatura ultra-agressiva contra a qual poucos conseguem sobreviver. Tem braços poderosos que causam estrago. Fica dourado quando está enfurecido.,Rajang,"Skrajnie agresywne stworzenie, spotkanie z którym przetrwa niewielu. Jego potężne łapy mają wielką moc. Rozwścieczone, zmienia barwę na złotą.",Раянг,"Невероятно агрессивное существо, в бою с которым шансов выжить немного. Очень сильные руки, которыми он и наносит удары. Когда злится, ставится золотым.",라잔,"극도로 공격적인 생물. 모습을 보고도 살아남은 자는 매우 드물다. 목격자에 의하면, 발달된 앞다리를 사용한 공격이 매우 강력하며, 분노 상태가 되면 황금빛으로 빛난다고 한다.",金獅子,攻擊性甚強的生物，目擊者少有生還案例。 根據少數目擊者表示，牠利用發達前腳展開 的攻擊極為凌厲。憤怒時會發出金色光芒。,راجانغ,مخلوق عنيف للغاية لدرجة أن قليل من لديهم فرصة للنجاة ضده. له أذرع قوية تأثيرها قوي. يتحول للون الذهبي عندما يغضب.
Stygian Zinogre,,,,,,,,,,,,,,,,,,,,,,,
Safi'jiiva,,,,,,,,,,,,,,,,,,,,,,,
Behemoth,A powerful beast from another world. Its large horns and muscular frame defy nature. Unique strategies are required to battle it.,ベヒーモス,異世界より現れた魔獣。筋骨隆々な肉体と２本の 大きな角を持つが、自然の秩序を凌駕しており、 調査を行う場合は特別な準備と覚悟が必要だ。,Béhémoth,Une bête puissante venue d'un autre monde. Ses cornes et sa musculature défient les lois de la nature. Il faut user de stratégie pour la vaincre.,Behemoth,"Una portentosa belva di un altro mondo, le cui caratteristiche fisiche sembrano sfidare la natura. Affrontarlo richiede un approccio strategico unico.",Behemoth,Eine mächtige Bestie aus einer anderen Welt. Ihre langen Hörner und starken Muskeln trotzen der Natur. Einzigartige Strategien sind nötig...,Bégimo,Una poderosa bestia de otro mundo. Sus largos cuernos y porte musculoso son extraordinarios. Necesitarás un plan único para hacerle frente.,Behemoth,Fera poderosa de outro mundo. Sua estrutura muscular e seus chifres enormes desafiam a natureza. Use estratégias únicas no combate.,Behemot,Potężna bestia z innego świata. Ogromne rogi i muskularna forma przeczą naturze. Walka wymaga unikatowego podejścia.,Бахамут,Могучий зверь из другого мира. Его огромные рога и мускулы бросают вызов самой природе. Для победы нужна особая стратегия.,베히모스,"다른 세계에서 나타난 마수. 강한 육체와 2개의 커다란 뿔, 자연의 질서를 능가하는 이 마수를 조사하려면 특별한 준비와 각오가 필요하다.",貝希摩斯,來自異世界的魔獸。擁有壯碩結實的肉體，頭上生著 2根巨角。其強大已凌駕於自然秩序之上，若要進行 調查，必須做好特別的準備和覺悟。,بهيموث,عملاق قوي من عالم آخر. قرناه الكبيران وبنيته القوية تتحدى الطبيعة. يجب اتباع استراتيجيات فريدة لمحاربته.
Leshen,"Dwelling deep inside the forest, these creatures use their innate magic to control all flora and fauna within their territory.",レーシェン,人の手の入らぬ深い森に棲み、姿を現さず狡猾に 戦う異世界の怪物。彼らは生得の魔法能力を使い 縄張り内の動植物を意のままに操るという。,Leshen,"Résidant au cœur des forêts, ces créatures utilisent leur magie pour contrôler la faune et la flore de leur territoire.",Leshen,Creature che vivono nel cuore della foresta e che usano la loro magia innata per controllare la flora e la fauna all'interno del territorio.,Waldschrat,Diese Kreatur lebt tief im Wald und beherrscht mit seiner angeborenen Magie alle Tiere und Pflanzen in seinem Territorium.,Leshen,"Una criatura que habita en lo más profundo del bosque, y que con su magia innata puede controlar a la fauna y flora de su territorio.",Liche,"Vivendo nas profundezas da floresta, essas criaturas usam sua magia inata para controlar fauna e flora de seu território.",Leszy,Te stwory żyjące w głębi lasu wrodzoną magią kontrolują faunę i florę na swoim terytorium.,Леший,"Эти существа, обитающие в глубинах леса, используют врожденную магию для контроля всей флоры и фауны на своей территории.",레셴,"인간의 손이 닿지 않는 숲에 살며, 모습을 숨기 고 교활하게 싸우는 다른 세계의 괴물. 타고난 마법 능력으로 영역 안의 동식물을 조종한다.",鹿首精,棲息在人類難以到達的森林深處，不現身下進行 狡猾戰鬥的異世界怪物。據說牠們能使用天生 具備的魔法能力，任意操控地盤內的動植物。,ليشين,تقطن هذه الكائنات أعماق الغابة، ويمكنها استخدام سحرها الطبيعي للتحكم في جميع النباتات والحيوانات في منطقة تواجدها.
Ancient Leshen,An old leshen that arrived through a portal to assume control over the Ancient Forest. Sometimes revered as an indigenous deity.,エンシェント・レーシェン,古代樹の森の生態系に目をつけ〈門〉を通じて 現れた老齢のレーシェン。異世界では、その強大 な力から土着の神と崇められることもある。,Vieux leshen,Un leshen ancien arrivé par un portail pour prendre le contrôle de la Forêt ancienne. Parfois vénéré comme une déité indigène.,Leshen antico,Un vecchio leshen giunto tramite un portale per assumere il controllo della Foresta antica. Venerato come una divinità in un altro mondo.,Uralter Waldschrat,"Ein alter Waldschrat, durch ein Portal gekommen, um den Uralten Wald zu beherrschen; wird manchmal als Gottheit verehrt.",Leshen antiguo,Leshen antiguo llegado a través de un portal para subyugar al Bosque Primigenio. Venerado a veces como a una deidad local.,Liche Ancião,Liche ancião que chegou através de um portal para tomar o controle da Floresta Ancestral. Às vezes adorado como divindade indígena.,Starożytny leszy,"Stary Leszy, który przybył przez portal, by przejąć kontrolę nad Starodrzewem. Czasami czczony jako bóstwo.",Древний леший,"Старый леший, прибывший через портал, чтобы захватить власть над Древним лесом. Порою ему поклонялись, как местному богу.",고대 레셴,고대수의 숲 생태계를 눈여겨보고 〈포탈〉에서 나타난 노령의 레셴. 다른 세계에서는 강력한 힘 때문에 토착신으로 추앙받기도 한다.,古代鹿首精,通過古代樹森林生態系的傳送門， 現身的高齡鹿首精。在異世界中， 因具有強大力量而被奉為土著之神。,وحش ليشين قديم,وصل وحش ليشين قديم خلال بوابة ليفرض سيطرته على الغابة العتيقة. يبجله البعض بصفته كائن محلي مقدس.
