name_en,name_ja,name_fr,name_it,name_de,name_es,name_pt,name_pl,name_ru,name_ko,name_zh,name_ar
Furor/Vitality Jewel 4,逆上・体力珠【４】,Joyau vengeance/vitalité [4],Gioiello risentimento/salute 4,Furor-/Lebenskraft-Juwel 4,Joya de fuerza/del furor 4,Joia Vitalidade/Furor 4,Klejnot poruszenia/żywotności 4,Самоцвет ярости/живучести 4,역상-체력주【4】,逆上‧體力珠【４】,حلية الصياح/النشاط 4
Mighty/Vitality Jewel 4,渾身・体力珠【４】,Joyau omnipotence/vitalité [4],Gioiello massima pot./salute 4,Mächtiges/Lebenskraft-Juwel 4,Joya de fuerza/poderosa 4,Joia Vitalidade/Potente 4,Klejnot mocy/żywotności 4,Самоцвет могучий/живучести 4,혼신-체력주【4】,渾身‧體力珠【４】,حلية الهائل/النشاط 4
Brace/Vitality Jewel 4,耐衝・体力珠【４】,Joyau inflexible/vitalité [4],Gioiello antisussulto/salute 4,Wappnungs-/Lebenskraft-Juwel 4,Joya de fuerza/tenaz 4,Joia Vitalidade/Preparo 4,Klejnot gotowości/żywotności 4,Самоцвет группировки/живучести 4,내충-체력주【4】,耐衝‧體力珠【４】,حلية الدعامة/النشاط 4
Phoenix/Vitality Jewel 4,転福・体力珠【４】,Joyau phénix/vitalité [4],Gioiello coalescen./salute 4,Phönix-/Lebenskraft-Juwel 4,Joya de fuerza/fénix 4,Joia Vitalidade/Fênix 4,Klejnot feniksa/żywotności 4,Самоцвет феникса/живучести 4,전화위복-체력주【4】,轉福‧體力珠【４】,حلية العنقاء/النشاط 4
Earplug/Vitality Jewel 4,防音・体力珠【４】,Joyau insonorisation/vitalité [4],Gioiello udito/salute 4,Ohrstöpsel-/Lebenskraft-Juwel 4,Joya de fuerza/anti rugidos 4,Joia Vitalidade/Tampão 4,Klejnot zatyczek/żywotności 4,"Самоцвет ""беруши""/живучести 4",방음-체력주【4】,防音‧體力珠【４】,حلية سدادة الأذن/النشاط 4
Critical/Vitality Jewel 4,超心・体力珠【４】,Joyau berserk/vitalité [4],Gioiello bonus critico/salute 4,Kritisches/Lebenskraft-Juwel 4,Joya de fuerza/crítica 4,Joia Vitalidade/Crítica 4,Klejnot krytyczny/żywotności 4,Самоцвет критический/живучести 4,초심-체력주【4】,超心‧體力珠【４】,حلية الحسم/النشاط 4
Tenderizer/Vitality Jewel 4,痛撃・体力珠【４】,Joyau faiblesse/vitalité [4],Gioiello punto debole/salute 4,Aufweich-/Lebenskraft-Juwel 4,Joya de fuerza/ablandadora 4,Joia Vitalidade/Atenuadora 4,Klejnot zmiękczający/żywotności 4,Самоцвет размягчения/живучести 4,통격-체력주【4】,痛擊‧體力珠【４】,حلية الاستغلال/النشاط 4
Handicraft/Vitality Jewel 4,匠・体力珠【４】,Joyau artisanat/vitalité [4],Gioiello artigiano/salute 4,Handwerk-/Lebenskraft-Juwel 4,Joya de fuerza/artesanía 4,Joia Vitalidade/Artesanato 4,Klejnot rękodzieła/żywotności 4,Самоцвет ремесла/живучести 4,장인-체력주【4】,匠‧體力珠【４】,حلية الحرفية/النشاط 4
Release/Vitality Jewel 4,解放・体力珠【４】,Joyau tireur/vitalité [4],Gioiello rilascio/salute 4,Freisetzung-/Lebenskraft-Juwel 4,Joya de fuerza/liberadora 4,Joia Vitalidade/Descarregamento 4,Klejnot wyładowania/żywotności 4,Самоцвет высвобождения/живучести 4,해방-체력주【4】,解放‧體力珠【４】,حلية الإطلاق/النشاط 4
Footing/Maintenance Jewel 4,耐震・整備珠【４】,Joyau anti-séisme/survie [4],Gioiello antisis./manutenzione 4,Halt-/Wartungs-Juwel 4,Joya reparadora/de firmeza 4,Joia Manutenção/Equilíbrio 4,Klejnot równowagi/konserwacji 4,Самоцвет устойчивости/обслужив. 4,내진-정비주【4】,耐震‧整備珠【４】,حلية ثبات القدم/أعمال الصيانة 4
Charger/Maintenance Jewel 4,短縮・整備珠【４】,Joyau concentration/survie [4],Gioiello concentr./manuten. 4,Ladungs-/Wartungs-Juwel 4,Joya reparadora/cargadora 4,Joia Manutenção/Energizadora 4,Klejnot ładujący/konserwacji 4,Самоцвет заряда/обслуживания 4,단축-정비주【4】,縮短‧整備珠【４】,حلية الشاحن/أعمال الصيانة 4
Enhancer/Maintenance Jewel 4,昂揚・整備珠【４】,Joyau puissance/survie [4],Gioiello est. di potenza/manuten. 4,Verstärker-/Wartungs-Juwel 4,Joya reparadora/de aumento 4,Joia Manutenção/Intensificadora 4,Klejnot wydłużacza/konserwacji 4,Самоцвет усиления/обслуживания 4,고양-정비주【4】,昂揚‧整備珠【４】,حلية المحسّن/أعمال الصيانة 4
Destroyer/Maintenance Jewel 4,重撃・整備珠【４】,Joyau destruction/survie [4],Gioiello spaccamostri/manuten. 4,Zerstörer-/Wartungs-Juwel 4,Joya reparadora/de destrucción 4,Joia Manutenção/Destruidora 4,Klejnot niszczyciela/konserwacji 4,Самоцвет уничтожения/обслужив. 4,중격-정비주【4】,重擊‧整備珠【４】,حلية المدمّر/أعمال الصيانة 4
KO/Maintenance Jewel 4,ＫＯ・整備珠【４】,Joyau cogneur/survie [4],Gioiello battitore/manuten. 4,Knock-out-/Wartungs-Juwel 4,Joya reparadora/noqueo 4,Joia Manutenção/Nocaute 4,Klejnot nokautu/konserwacji 4,Самоцвет нокаута/обслуживания 4,KO-정비주【4】,ＫＯ‧整備珠【４】,حلية الضربة القاضية/أعمال صيانة 4
Potential/Maintenance Jewel 4,底力・整備珠【４】,Joyau héros/survie [4],Gioiello eroismo/manutenzione 4,Potenzial-/Wartungs-Juwel 4,Joya reparadora/de potencia 4,Joia Manutenção/Potencial 4,Klejnot potencjału/konserwacji 4,Самоцвет потенциала/обслуживания 4,저력-정비주【4】,底力‧整備珠【４】,حلية الإمكانيات/أعمال الصيانة 4
Wind Resist/Maintenance Jewel 4,防風・整備珠【４】,Joyau anti-vent/survie [4],Gioiello paravento/manuten. 4,Windresistenz-/Wartungs-Juwel 4,Joya reparadora/antiviento 4,Joia Manutenção/Resist. a Vento 4,Klejnot wiatroodp./konserwacji 4,Самоцвет антиветра/обслуживания 4,방풍-정비주【4】,防風‧整備珠【４】,حلية مقاومة الرياح/أعمال الصيانة 4
Draw/Maintenance Jewel 4,抜刀・整備珠【４】,Joyau dégainage/survie [4],Gioiello critico rapido/manuten. 4,Ziehen-/Wartungs-Juwel 4,Joya reparadora/de desenfunde 4,Joia Manutenção/Saque 4,Klejnot dobycia br./konserwacji 4,Самоцвет выхвата/обслуживания 4,발도-정비주【4】,拔刀‧整備珠【４】,حلية السحب/أعمال الصيانة 4
Throttle/Maintenance Jewel 4,全開・整備珠【４】,Joyau occulte/survie [4],Gioiello forza latente/manuten. 4,Vollgas-/Wartungs-Juwel 4,Joya reparadora/del poder 4,Joia Manutenção/Aceleradora 4,Klejnot przyspiesz./konserwacji 4,Самоцвет новых сил/обслуживания 4,전개-정비주【4】,全開‧整備珠【４】,حلية الخنق/أعمال الصيانة 4
Challenger/Maintenance Jewel 4,挑戦・整備珠【４】,Joyau témérité/survie [4],Gioiello istigatore/manuten. 4,Herausforderer-/Wartungs-Juwel 4,Joya reparadora/desafiante 4,Joia Manutenção/Desafiante 4,Klejnot prowokatora/konserwacji 4,Самоцвет вызова/обслуживания 4,도전-정비주【4】,挑戰‧整備珠【４】,حلية المتحدي/أعمال الصيانة 4
Flawless/Maintenance Jewel 4,無傷・整備珠【４】,Joyau parfait/survie [4],Gioiello forma perfetta/manuten. 4,Makellos-/Wartungs-Juwel 4,Joya reparadora/del ileso 4,Joia Manutenção/Perfeição 4,Klejnot perfekcji/konserwacji 4,Самоцвет безупречный/обслужив. 4,무결-정비주【4】,無傷‧整備珠【４】,حلية الكمال/أعمال الصيانة 4
Furor/Maintenance Jewel 4,逆上・整備珠【４】,Joyau vengeance/survie [4],Gioiello risentimento/manuten. 4,Furor-/Wartungs-Juwel 4,Joya reparadora/del furor 4,Joia Manutenção/Furor 4,Klejnot poruszenia/konserwacji 4,Самоцвет ярости/обслуживания 4,역상-정비주【4】,逆上‧整備珠【４】,حلية الصياح/أعمال الصيانة 4
Mighty/Maintenance Jewel 4,渾身・整備珠【４】,Joyau omnipotence/survie [4],Gioiello massima pot./manuten. 4,Mächtiges/Wartungs-Juwel 4,Joya reparadora/poderosa 4,Joia Manutenção/Potente 4,Klejnot mocy/konserwacji 4,Самоцвет могучий/обслуживания 4,혼신-정비주【4】,渾身‧整備珠【４】,حلية الهائل/أعمال الصيانة 4
Brace/Maintenance Jewel 4,耐衝・整備珠【４】,Joyau inflexible/survie [4],Gioiello antisussulto/manuten. 4,Wappnungs-/Wartungs-Juwel 4,Joya reparadora/tenaz 4,Joia Manutenção/Preparo 4,Klejnot gotowości/konserwacji 4,Самоцвет группировки/обслужив. 4,내충-정비주【4】,耐衝‧整備珠【４】,حلية الدعامة/أعمال الصيانة 4
Phoenix/Maintenance Jewel 4,転福・整備珠【４】,Joyau phénix/survie [4],Gioiello coalescen./manuten. 4,Phönix-/Wartungs-Juwel 4,Joya reparadora/fénix 4,Joia Manutenção/Fênix 4,Klejnot feniksa/konserwacji 4,Самоцвет феникса/обслуживания 4,전화위복-정비주【4】,轉福‧整備珠【４】,حلية العنقاء/أعمال الصيانة 4
Earplug/Maintenance Jewel 4,防音・整備珠【４】,Joyau insonorisation/survie [4],Gioiello udito/manutenzione 4,Ohrstöpsel-/Wartungs-Juwel 4,Joya reparadora/anti rugidos 4,Joia Manutenção/Tampão 4,Klejnot zatyczek/konserwacji 4,"Самоцвет ""беруши""/обслуживания 4",방음-정비주【4】,防音‧整備珠【４】,حلية سدادة الأذن/أعمال الصيانة 4
Critical/Maintenance Jewel 4,超心・整備珠【４】,Joyau berserk/survie [4],Gioiello bonus critico/manuten. 4,Kritisches/Wartungs-Juwel 4,Joya reparadora/crítica 4,Joia Manutenção/Crítica 4,Klejnot krytyczny/konserwacji 4,Самоцвет критический/обслужив. 4,초심-정비주【4】,超心‧整備珠【４】,حلية الحسم/أعمال الصيانة 4
Tenderizer/Maintenance Jewel 4,痛撃・整備珠【４】,Joyau faiblesse/survie [4],Gioiello punto debole/manuten. 4,Aufweich-/Wartungs-Juwel 4,Joya reparadora/ablandadora 4,Joia Manutenção/Atenuadora 4,Klejnot zmiękczający/konserwacji 4,Самоцвет размягчения/обслужив. 4,통격-정비주【4】,痛擊‧整備珠【４】,حلية الاستغلال/أعمال الصيانة 4
Handicraft/Maintenance Jewel 4,匠・整備珠【４】,Joyau artisanat/survie [4],Gioiello artigiano/manuten. 4,Handwerk-/Wartungs-Juwel 4,Joya reparadora/de artesanía 4,Joia Manutenção/Artesanato 4,Klejnot rękodzieła/konserwacji 4,Самоцвет ремесла/обслуживания 4,장인-정비주【4】,匠‧整備珠【４】,حلية الحرفية/أعمال الصيانة 4
Release/Maintenance Jewel 4,解放・整備珠【４】,Joyau tireur/survie [4],Gioiello rilascio/manutenzione 4,Freisetzung-/Wartungs-Juwel 4,Joya reparadora/liberadora 4,Joia Manutenção/Descarregamento 4,Klejnot wyładowania/konserwacji 4,Самоцвет высвобождения/обслужив. 4,해방-정비주【4】,解放‧整備珠【４】,حلية الإطلاق/أعمال الصيانة 4
Footing/Physique Jewel 4,耐震・体術珠【４】,Joyau anti-séisme/athlète [4],Gioiello antisismico/atleta 4,Halt-/Figur-Juwel 4,Joya de salud/firmeza 4,Joia Biotipo/Equilíbrio 4,Klejnot równowagi/sylwetki 4,Самоцвет устойчивости/телослож. 4,내진-체술주【4】,耐震‧體術珠【４】,حلية ثبات القدم/بنية الجسم 4
Charger/Physique Jewel 4,短縮・体術珠【４】,Joyau concentration/athlète [4],Gioiello concentrazione/atleta 4,Ladungs-/Figur-Juwel 4,Joya de salud/cargadora 4,Joia Biotipo/Energizadora 4,Klejnot ładujący/sylwetki 4,Самоцвет заряда/телосложения 4,단축-체술주【4】,縮短‧體術珠【４】,حلية الشاحن/بنية الجسم 4
Enhancer/Physique Jewel 4,昂揚・体術珠【４】,Joyau puissance/athlète [4],Gioiello estens. di potenza/atleta 4,Verstärker-/Figur-Juwel 4,Joya de salud/aumento 4,Joia Biotipo/Intensificadora 4,Klejnot wydłużacza/sylwetki 4,Самоцвет усиления/телосложения 4,고양-체술주【4】,昂揚‧體術珠【４】,حلية المحسّن/بنية الجسم 4
Destroyer/Physique Jewel 4,重撃・体術珠【４】,Joyau destruction/athlète [4],Gioiello spaccamostri/atleta 4,Zerstörer-/Figur-Juwel 4,Joya de salud/destrucción 4,Joia Biotipo/Destruidora 4,Klejnot niszczyciela/sylwetki 4,Самоцвет уничтожения/телослож. 4,중격-체술주【4】,重擊‧體術珠【４】,حلية المدمر/بنية الجسم 4
KO/Physique Jewel 4,ＫＯ・体術珠【４】,Joyau cogneur/athlète [4],Gioiello battitore/atleta 4,Knock-out-/Figur-Juwel 4,Joya de salud/noqueo 4,Joia Biotipo/Nocaute 4,Klejnot nokautu/sylwetki 4,Самоцвет нокаута/телосложения 4,KO-체술주【4】,ＫＯ‧體術珠【４】,حلية الضربة القاضية/بنية الجسم 4
Potential/Physique Jewel 4,底力・体術珠【４】,Joyau héros/athlète [4],Gioiello eroismo/atleta 4,Potenzial-/Figur-Juwel 4,Joya de salud/potencia 4,Joia Biotipo/Potencial 4,Klejnot potencjału/sylwetki 4,Самоцвет потенциала/телосложения 4,저력-체술주【4】,底力‧體術珠【４】,حلية الإمكانيات/بنية الجسم 4
Wind Resist/Physique Jewel 4,防風・体術珠【４】,Joyau anti-vent/athlète [4],Gioiello paravento/atleta 4,Windresistenz-/Figur-Juwel 4,Joya de salud/antiviento 4,Joia Biotipo/Resist. a Vento 4,Klejnot wiatroodp./sylwetki 4,Самоцвет антиветра/телосложения 4,방풍-체술주【4】,防風‧體術珠【４】,حلية مقاومة الرياح/بنية الجسم 4
Draw/Physique Jewel 4,抜刀・体術珠【４】,Joyau dégainage/athlète [4],Gioiello critico rapido/atleta 4,Ziehen-/Figur-Juwel 4,Joya de salud/desenfunde 4,Joia Biotipo/Saque 4,Klejnot dobycia broni/sylwetki 4,Самоцвет выхвата/телосложения 4,발도-체술주【4】,拔刀‧體術珠【４】,حلية السحب/بنية الجسم 4
Throttle/Physique Jewel 4,全開・体術珠【４】,Joyau occulte/athlète [4],Gioiello forza latente/atleta 4,Vollgas-/Figur-Juwel 4,Joya de salud/del poder 4,Joia Biotipo/Aceleradora 4,Klejnot przyspieszenia/sylwetki 4,Самоцвет новых сил/телосложения 4,전개-체술주【4】,全開‧體術珠【４】,حلية الخنق/بنية الجسم 4
Challenger/Physique Jewel 4,挑戦・体術珠【４】,Joyau témérité/athlète [4],Gioiello istigatore/atleta 4,Herausforderer-/Figur-Juwel 4,Joya de salud/desafiante 4,Joia Biotipo/Desafiante 4,Klejnot prowokatora/sylwetki 4,Самоцвет вызова/телосложения 4,도전-체술주【4】,挑戰‧體術珠【４】,حلية المتحدي/بنية الجسم 4
Flawless/Physique Jewel 4,無傷・体術珠【４】,Joyau parfait/athlète [4],Gioiello forma perfetta/atleta 4,Makellos-/Figur-Juwel 4,Joya de salud/del ileso 4,Joia Biotipo/Perfeição 4,Klejnot perfekcji/sylwetki 4,Самоцвет безупречный/телослож. 4,무결-체술주【4】,無傷‧體術珠【４】,حلية الكمال/بنية الجسم 4
Furor/Physique Jewel 4,逆上・体術珠【４】,Joyau vengeance/athlète [4],Gioiello risentimento/atleta 4,Furor-/Figur-Juwel 4,Joya de salud/del furor 4,Joia Biotipo/Furor 4,Klejnot poruszenia/sylwetki 4,Самоцвет ярости/телосложения 4,역상-체술주【4】,逆上‧體術珠【４】,حلية الصياح/بنية الجسم 4
Mighty/Physique Jewel 4,渾身・体術珠【４】,Joyau omnipotence/athlète [4],Gioiello massima potenza/atleta 4,Mächtiges/Figur-Juwel 4,Joya de salud/poderosa 4,Joia Biotipo/Potente 4,Klejnot mocy/sylwetki 4,Самоцвет могучий/телосложения 4,혼신-체술주【4】,渾身‧體術珠【４】,حلية الهائل/بنية الجسم 4
Brace/Physique Jewel 4,耐衝・体術珠【４】,Joyau inflexible/athlète [4],Gioiello antisussulto/atleta 4,Wappnungs-/Figur-Juwel 4,Joya de salud/tenaz 4,Joia Biotipo/Preparo 4,Klejnot gotowości/sylwetki 4,Самоцвет группировки/телослож. 4,내충-체술주【4】,耐衝‧體術珠【４】,حلية الدعامة/بنية الجسم 4
Phoenix/Physique Jewel 4,転福・体術珠【４】,Joyau phénix/athlète [4],Gioiello coalescen./atleta 4,Phönix-/Figur-Juwel 4,Joya de salud/fénix 4,Joia Biotipo/Fênix 4,Klejnot feniksa/sylwetki 4,Самоцвет феникса/телосложения 4,전화위복-체술주【4】,轉福‧體術珠【４】,حلية العنقاء/بنية الجسم 4
Earplug/Physique Jewel 4,防音・体術珠【４】,Joyau insonorisation/athlète [4],Gioiello udito/atleta 4,Ohrstöpsel-/Figur-Juwel 4,Joya de salud/anti rugidos 4,Joia Biotipo/Tampão 4,Klejnot zatyczek/sylwetki 4,"Самоцвет ""беруши""/телосложения 4",방음-체술주【4】,防音‧體術珠【４】,حلية سدادة الأذن/بنية الجسم 4
Critical/Physique Jewel 4,超心・体術珠【４】,Joyau berserk/athlète [4],Gioiello bonus critico/atleta 4,Kritisches/Figur-Juwel 4,Joya de salud/crítica 4,Joia Biotipo/Crítica 4,Klejnot krytyczny/sylwetki 4,Самоцвет критический/телослож. 4,초심-체술주【4】,超心‧體術珠【４】,حلية الحسم/بنية الجسم 4
Tenderizer/Physique Jewel 4,痛撃・体術珠【４】,Joyau faiblesse/athlète [4],Gioiello punto debole/atleta 4,Aufweich-/Figur-Juwel 4,Joya de salud/ablandadora 4,Joia Biotipo/Atenuadora 4,Klejnot zmiękczający/sylwetki 4,Самоцвет размягчения/телослож. 4,통격-체술주【4】,痛擊‧體術珠【４】,حلية الاستغلال/بنية الجسم 4
Handicraft/Physique Jewel 4,匠・体術珠【４】,Joyau artisanat/athlète [4],Gioiello artigiano/atleta 4,Handwerk-/Figur-Juwel 4,Joya de salud/artesanía 4,Joia Biotipo/Artesanato 4,Klejnot rękodzieła/sylwetki 4,Самоцвет ремесла/телосложения 4,장인-체술주【4】,匠‧體術珠【４】,حلية الحرفية/بنية الجسم 4
Release/Physique Jewel 4,解放・体術珠【４】,Joyau tireur/athlète [4],Gioiello rilascio/atleta 4,Freisetzung-/Figur-Juwel 4,Joya de salud/liberadora 4,Joia Biotipo/Descarregamento 4,Klejnot wyładowania/sylwetki 4,Самоцвет высвобождения/телослож. 4,해방-체술주【4】,解放‧體術珠【４】,حلية الإطلاق/بنية الجسم 4
Footing/Evasion Jewel 4,耐震・回避珠【４】,Joyau anti-séisme/invulnérab [4],Gioiello antisismico/schivata 4,Halt-/Ausweich-Juwel 4,Joya de evasión/firmeza 4,Joia Evasão/Equilíbrio 4,Klejnot równowagi/uniku 4,Самоцвет устойчивости/уклонения 4,내진-회피주【4】,耐震‧迴避珠【４】,حلية ثبات القدم/التملص 4
Charger/Evasion Jewel 4,短縮・回避珠【４】,Joyau concentration/invulnérab [4],Gioiello concentr./schivata 4,Ladungs-/Ausweich-Juwel 4,Joya de evasión/cargadora 4,Joia Evasão/Energizadora 4,Klejnot ładujący/uniku 4,Самоцвет заряда/уклонения 4,단축-회피주【4】,縮短‧迴避珠【４】,حلية الشاحن/التملص 4
Enhancer/Evasion Jewel 4,昂揚・回避珠【４】,Joyau puissance/invulnérab [4],Gioiello est. di potenza/schivata 4,Verstärker-/Ausweich-Juwel 4,Joya de evasión/aumento 4,Joia Evasão/Intensificadora 4,Klejnot wydłużacza/uniku 4,Самоцвет усиления/уклонения 4,고양-회피주【4】,昂揚‧迴避珠【４】,حلية المحسّن/التملص 4
Destroyer/Evasion Jewel 4,重撃・回避珠【４】,Joyau destruction/invulnérab [4],Gioiello spaccamostri/schivata 4,Zerstörer-/Ausweich-Juwel 4,Joya de evasión/destrucción 4,Joia Evasão/Destruidora 4,Klejnot niszczyciela/uniku 4,Самоцвет уничтожения/уклонения 4,중격-회피주【4】,重擊‧迴避珠【４】,حلية المدمر/التملص 4
KO/Evasion Jewel 4,ＫＯ・回避珠【４】,Joyau cogneur/invulnérabilité [4],Gioiello battitore/schivata 4,Knock-out-/Ausweich-Juwel 4,Joya de evasión/noqueo 4,Joia Evasão/Nocaute 4,Klejnot nokautu/uniku 4,Самоцвет нокаута/уклонения 4,KO-회피주【4】,ＫＯ‧迴避珠【４】,حلية الضربة القاضية/التملص 4
Potential/Evasion Jewel 4,底力・回避珠【４】,Joyau héros/invulnérabilité [4],Gioiello eroismo/schivata 4,Potenzial-/Ausweich-Juwel 4,Joya de evasión/potencia 4,Joia Evasão/Potencial 4,Klejnot potencjału/uniku 4,Самоцвет потенциала/уклонения 4,저력-회피주【4】,底力‧迴避珠【４】,حلية الإمكانيات/التملص 4
Wind Resist/Evasion Jewel 4,防風・回避珠【４】,Joyau anti-vent/invulnérab [4],Gioiello paravento/schivata 4,Windresistenz-/Ausweich-Juwel 4,Joya de evasión/antiviento 4,Joia Evasão/Resist. a Vento 4,Klejnot wiatroodporności/uniku 4,Амулет антиветра/уклонения 4,방풍-회피주【4】,防風‧迴避珠【４】,حلية مقاومة الرياح/التملص 4
Draw/Evasion Jewel 4,抜刀・回避珠【４】,Joyau dégainage/invulnérab [4],Gioiello critico rapido/schivata 4,Ziehen-/Ausweich-Juwel 4,Joya de evasión/desenfunde 4,Joia Evasão/Saque 4,Klejnot dobycia broni/uniku 4,Самоцвет выхвата/уклонения 4,발도-회피주【4】,拔刀‧迴避珠【４】,حلية السحب/التملص 4
Throttle/Evasion Jewel 4,全開・回避珠【４】,Joyau occulte/invulnérabilité [4],Gioiello forza latente/schivata 4,Vollgas-/Ausweich-Juwel 4,Joya de evasión/del poder 4,Joia Evasão/Aceleradora 4,Klejnot przyspieszenia/uniku 4,Самоцвет новых сил/уклонения 4,전개-회피주【4】,全開‧迴避珠【４】,حلية الخنق/التملص 4
Challenger/Evasion Jewel 4,挑戦・回避珠【４】,Joyau témérité/invulnérabilité [4],Gioiello istigatore/schivata 4,Herausforderer/Ausweich-Juwel 4,Joya de evasión/desafiante 4,Joia Evasão/Desafiante 4,Klejnot prowokatora/uniku 4,Самоцвет вызова/уклонения 4,도전-회피주【4】,挑戰‧迴避珠【４】,حلية المتحدي/التملص 4
Flawless/Evasion Jewel 4,無傷・回避珠【４】,Joyau parfait/invulnérabilité [4],Gioiello forma perf./schivata 4,Makellos-/Ausweich-Juwel 4,Joya de evasión/del ileso 4,Joia Evasão/Perfeição 4,Klejnot perfekcji/uniku 4,Самоцвет безупречный/уклонения 4,무결-회피주【4】,無傷‧迴避珠【４】,حلية الكمال/التملص 4
Furor/Evasion Jewel 4,逆上・回避珠【４】,Joyau vengeance/invulnérab [4],Gioiello risentimento/schivata 4,Furor-/Ausweich-Juwel 4,Joya de evasión/del furor 4,Joia Evasão/Furor 4,Klejnot poruszenia/uniku 4,Самоцвет ярости/уклонения 4,역상-회피주【4】,逆上‧迴避珠【４】,حلية الصياح/التملص 4
Mighty/Evasion Jewel 4,渾身・回避珠【４】,Joyau omnipotence/invulnérab [4],Gioiello massima pot./schivata 4,Mächtiges/Ausweich-Juwel 4,Joya de evasión/poderosa 4,Joia Evasão/Potente 4,Klejnot mocy/uniku 4,Самоцвет могучий/уклонения 4,혼신-회피주【4】,渾身‧迴避珠【４】,حلية الهائل/التملص 4
Brace/Evasion Jewel 4,耐衝・回避珠【４】,Joyau inflexible/invulnérab [4],Gioiello antisussulto/schivata 4,Wappnungs-/Ausweich-Juwel 4,Joya de evasión/tenaz 4,Joia Evasão/Preparo 4,Klejnot gotowości/uniku 4,Самоцвет группировки/уклонения 4,내충-회피주【4】,耐衝‧迴避珠【４】,حلية الدعامة/التملص 4
Phoenix/Evasion Jewel 4,転福・回避珠【４】,Joyau phénix/invulnérabilité [4],Gioiello coalescen./schivata 4,Phönix-/Ausweich-Juwel 4,Joya de evasión/fénix 4,Joia Evasão/Fênix 4,Klejnot feniksa/uniku 4,Самоцвет феникса/уклонения 4,전화위복-회피주【4】,轉福‧迴避珠【４】,حلية العنقاء/التملص 4
Earplug/Evasion Jewel 4,防音・回避珠【４】,Joyau insonorisation/invulnéra [4],Gioiello udito/schivata 4,Ohrstöpsel-/Ausweich-Juwel 4,Joya de evasión/anti rugidos 4,Joia Evasão/Tampão 4,Klejnot zatyczek/uniku 4,"Самоцвет ""беруши""/уклонения 4",방음-회피주【4】,防音‧迴避珠【４】,حلية سدادة الأذن/التملص 4
Critical/Evasion Jewel 4,超心・回避珠【４】,Joyau berserk/invulnérabilité [4],Gioiello bonus critico/schivata 4,Kritisches/Ausweich-Juwel 4,Joya de evasión/crítica 4,Joia Evasão/Crítica 4,Klejnot krytyczny/uniku 4,Самоцвет критический/уклонения 4,초심-회피주【4】,超心‧迴避珠【４】,حلية الحسم/التملص 4
Tenderizer/Evasion Jewel 4,痛撃・回避珠【４】,Joyau faiblesse/invulnérab [4],Gioiello punto debole/schivata 4,Aufweich-/Ausweich-Juwel 4,Joya de evasión/ablandadora 4,Joia Evasão/Atenuadora 4,Klejnot zmiękczający/uniku 4,Самоцвет размягчения/уклонения 4,통격-회피주【4】,痛擊‧迴避珠【４】,حلية الاستغلال/التملص 4
Handicraft/Evasion Jewel 4,匠・回避珠【４】,Joyau artisanat/invulnérab [4],Gioiello artigiano/schivata 4,Handwerk-/Ausweich-Juwel 4,Joya de evasión/artesanía 4,Joia Evasão/Artesanato 4,Klejnot rękodzieła/uniku 4,Самоцвет ремесла/уклонения 4,장인-회피주【4】,匠‧迴避珠【４】,حلية الحرفية/التملص 4
Release/Evasion Jewel 4,解放・回避珠【４】,Joyau tireur/invulnérabilité [4],Gioiello rilascio/schivata 4,Freisetzung-/Ausweich-Juwel 4,Joya de evasión/liberadora 4,Joia Evasão/Descarregamento 4,Klejnot wyładowania/uniku 4,Самоцвет высвобождения/уклонения 4,해방-회피주【4】,解放‧迴避珠【４】,حلية الإطلاق/التملص 4
